,data_as_of,start_date,end_date,group,year,mmwr_week,week_ending_date,state,covid_19_deaths,total_deaths,percent_of_expected_deaths,pneumonia_deaths,pneumonia_and_covid_19_deaths,influenza_deaths,pneumonia_influenza_or_covid_19_deaths,footnote
3138,2021-05-04T00:00:00.000,2021-02-07T00:00:00.000,2021-02-13T00:00:00.000,By Week,2021,6,2021-02-13T00:00:00.000,Tennessee,237,1759,111.00,222,122,,340,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3139,2021-05-04T00:00:00.000,2021-02-14T00:00:00.000,2021-02-20T00:00:00.000,By Week,2021,7,2021-02-20T00:00:00.000,Tennessee,244,1772,115.00,215,132,,329,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3140,2021-05-04T00:00:00.000,2021-02-21T00:00:00.000,2021-02-27T00:00:00.000,By Week,2021,8,2021-02-27T00:00:00.000,Tennessee,169,1724,115.00,167,88,,250,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3141,2021-05-04T00:00:00.000,2021-02-28T00:00:00.000,2021-03-06T00:00:00.000,By Week,2021,9,2021-03-06T00:00:00.000,Tennessee,145,1632,111.00,148,82,,214,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3142,2021-05-04T00:00:00.000,2021-03-07T00:00:00.000,2021-03-13T00:00:00.000,By Week,2021,10,2021-03-13T00:00:00.000,Tennessee,147,1569,108.00,155,74,,229,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3143,2021-05-04T00:00:00.000,2021-03-14T00:00:00.000,2021-03-20T00:00:00.000,By Week,2021,11,2021-03-20T00:00:00.000,Tennessee,96,1537,104.00,119,42,0,173,
3144,2021-05-04T00:00:00.000,2021-03-21T00:00:00.000,2021-03-27T00:00:00.000,By Week,2021,12,2021-03-27T00:00:00.000,Tennessee,115,1586,109.00,158,73,,202,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3145,2021-05-04T00:00:00.000,2021-03-28T00:00:00.000,2021-04-03T00:00:00.000,By Week,2021,13,2021-04-03T00:00:00.000,Tennessee,96,1476,101.00,128,51,,175,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3146,2021-05-04T00:00:00.000,2021-04-04T00:00:00.000,2021-04-10T00:00:00.000,By Week,2021,14,2021-04-10T00:00:00.000,Tennessee,111,1471,100,135,62,0,184,
3147,2021-05-04T00:00:00.000,2021-04-11T00:00:00.000,2021-04-17T00:00:00.000,By Week,2021,15,2021-04-17T00:00:00.000,Tennessee,66,1099,76.00,89,38,0,117,
3148,2021-05-04T00:00:00.000,2021-04-18T00:00:00.000,2021-04-24T00:00:00.000,By Week,2021,16,2021-04-24T00:00:00.000,Tennessee,56,835,59.00,63,33,0,86,
3149,2021-05-04T00:00:00.000,2021-04-25T00:00:00.000,2021-05-01T00:00:00.000,By Week,2021,17,2021-05-01T00:00:00.000,Tennessee,15,197,14.00,15,,0,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3150,2021-05-04T00:00:00.000,2019-12-29T00:00:00.000,2020-01-04T00:00:00.000,By Week,2019/2020,1,2020-01-04T00:00:00.000,Texas,0,4327,97.00,318,0,44,362,
3151,2021-05-04T00:00:00.000,2020-01-05T00:00:00.000,2020-01-11T00:00:00.000,By Week,2020,2,2020-01-11T00:00:00.000,Texas,0,4564,100,376,0,53,429,
3152,2021-05-04T00:00:00.000,2020-01-12T00:00:00.000,2020-01-18T00:00:00.000,By Week,2020,3,2020-01-18T00:00:00.000,Texas,0,4251,96.00,294,0,43,337,
3153,2021-05-04T00:00:00.000,2020-01-19T00:00:00.000,2020-01-25T00:00:00.000,By Week,2020,4,2020-01-25T00:00:00.000,Texas,0,4128,96.00,310,0,33,343,
3154,2021-05-04T00:00:00.000,2020-01-26T00:00:00.000,2020-02-01T00:00:00.000,By Week,2020,5,2020-02-01T00:00:00.000,Texas,0,4174,97.00,276,0,30,306,
3155,2021-05-04T00:00:00.000,2020-02-02T00:00:00.000,2020-02-08T00:00:00.000,By Week,2020,6,2020-02-08T00:00:00.000,Texas,0,4322,101.00,285,0,37,322,
3156,2021-05-04T00:00:00.000,2020-02-09T00:00:00.000,2020-02-15T00:00:00.000,By Week,2020,7,2020-02-15T00:00:00.000,Texas,0,4343,103.00,301,0,45,346,
3157,2021-05-04T00:00:00.000,2020-02-16T00:00:00.000,2020-02-22T00:00:00.000,By Week,2020,8,2020-02-22T00:00:00.000,Texas,0,4222,102.00,282,0,35,317,
3158,2021-05-04T00:00:00.000,2020-02-23T00:00:00.000,2020-02-29T00:00:00.000,By Week,2020,9,2020-02-29T00:00:00.000,Texas,,4147,102.00,302,0,39,342,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3159,2021-05-04T00:00:00.000,2020-03-01T00:00:00.000,2020-03-07T00:00:00.000,By Week,2020,10,2020-03-07T00:00:00.000,Texas,,4172,100,277,0,40,318,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3160,2021-05-04T00:00:00.000,2020-03-08T00:00:00.000,2020-03-14T00:00:00.000,By Week,2020,11,2020-03-14T00:00:00.000,Texas,0,4169,103.00,310,0,34,344,
3161,2021-05-04T00:00:00.000,2020-03-15T00:00:00.000,2020-03-21T00:00:00.000,By Week,2020,12,2020-03-21T00:00:00.000,Texas,,4256,106.00,334,,23,362,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3162,2021-05-04T00:00:00.000,2020-03-22T00:00:00.000,2020-03-28T00:00:00.000,By Week,2020,13,2020-03-28T00:00:00.000,Texas,44,4259,109.00,347,14,17,392,
3163,2021-05-04T00:00:00.000,2020-03-29T00:00:00.000,2020-04-04T00:00:00.000,By Week,2020,14,2020-04-04T00:00:00.000,Texas,130,4186,110.0,371,50,,457,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3164,2021-05-04T00:00:00.000,2020-04-05T00:00:00.000,2020-04-11T00:00:00.000,By Week,2020,15,2020-04-11T00:00:00.000,Texas,205,4267,110.0,409,79,,539,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3165,2021-05-04T00:00:00.000,2020-04-12T00:00:00.000,2020-04-18T00:00:00.000,By Week,2020,16,2020-04-18T00:00:00.000,Texas,238,4294,113.00,416,115,,542,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3166,2021-05-04T00:00:00.000,2020-04-19T00:00:00.000,2020-04-25T00:00:00.000,By Week,2020,17,2020-04-25T00:00:00.000,Texas,244,4464,117.00,343,96,,498,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3167,2021-05-04T00:00:00.000,2020-04-26T00:00:00.000,2020-05-02T00:00:00.000,By Week,2020,18,2020-05-02T00:00:00.000,Texas,237,4264,112.00,369,104,,509,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3168,2021-05-04T00:00:00.000,2020-05-03T00:00:00.000,2020-05-09T00:00:00.000,By Week,2020,19,2020-05-09T00:00:00.000,Texas,228,4279,115.00,357,104,,483,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3169,2021-05-04T00:00:00.000,2020-05-10T00:00:00.000,2020-05-16T00:00:00.000,By Week,2020,20,2020-05-16T00:00:00.000,Texas,253,4281,114.00,365,112,,507,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3170,2021-05-04T00:00:00.000,2020-05-17T00:00:00.000,2020-05-23T00:00:00.000,By Week,2020,21,2020-05-23T00:00:00.000,Texas,171,4255,116.00,346,81,,440,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3171,2021-05-04T00:00:00.000,2020-05-24T00:00:00.000,2020-05-30T00:00:00.000,By Week,2020,22,2020-05-30T00:00:00.000,Texas,217,4155,111.00,353,113,,461,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3172,2021-05-04T00:00:00.000,2020-05-31T00:00:00.000,2020-06-06T00:00:00.000,By Week,2020,23,2020-06-06T00:00:00.000,Texas,181,4229,112.00,315,75,,422,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3173,2021-05-04T00:00:00.000,2020-06-07T00:00:00.000,2020-06-13T00:00:00.000,By Week,2020,24,2020-06-13T00:00:00.000,Texas,226,4395,119.00,318,94,,450,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3174,2021-05-04T00:00:00.000,2020-06-14T00:00:00.000,2020-06-20T00:00:00.000,By Week,2020,25,2020-06-20T00:00:00.000,Texas,306,4507,121.00,400,143,,563,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3175,2021-05-04T00:00:00.000,2020-06-21T00:00:00.000,2020-06-27T00:00:00.000,By Week,2020,26,2020-06-27T00:00:00.000,Texas,443,4567,124.00,415,175,,685,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3176,2021-05-04T00:00:00.000,2020-06-28T00:00:00.000,2020-07-04T00:00:00.000,By Week,2020,27,2020-07-04T00:00:00.000,Texas,814,5036,137.00,593,376,0,1031,
3177,2021-05-04T00:00:00.000,2020-07-05T00:00:00.000,2020-07-11T00:00:00.000,By Week,2020,28,2020-07-11T00:00:00.000,Texas,1275,5770,159.00,940,677,,1542,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3178,2021-05-04T00:00:00.000,2020-07-12T00:00:00.000,2020-07-18T00:00:00.000,By Week,2020,29,2020-07-18T00:00:00.000,Texas,1758,6264,173.00,1181,926,,2014,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3179,2021-05-04T00:00:00.000,2020-07-19T00:00:00.000,2020-07-25T00:00:00.000,By Week,2020,30,2020-07-25T00:00:00.000,Texas,1889,6308,172.00,1187,932,,2144,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3180,2021-05-04T00:00:00.000,2020-07-26T00:00:00.000,2020-08-01T00:00:00.000,By Week,2020,31,2020-08-01T00:00:00.000,Texas,1731,5952,159.00,1178,924,,1986,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3181,2021-05-04T00:00:00.000,2020-08-02T00:00:00.000,2020-08-08T00:00:00.000,By Week,2020,32,2020-08-08T00:00:00.000,Texas,1493,5710,155.00,1006,773,,1728,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3182,2021-05-04T00:00:00.000,2020-08-09T00:00:00.000,2020-08-15T00:00:00.000,By Week,2020,33,2020-08-15T00:00:00.000,Texas,1373,5782,158.00,991,751,,1615,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3183,2021-05-04T00:00:00.000,2020-08-16T00:00:00.000,2020-08-22T00:00:00.000,By Week,2020,34,2020-08-22T00:00:00.000,Texas,1004,5034,135.00,781,556,,1229,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3184,2021-05-04T00:00:00.000,2020-08-23T00:00:00.000,2020-08-29T00:00:00.000,By Week,2020,35,2020-08-29T00:00:00.000,Texas,851,5135,141.00,727,491,,1088,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3185,2021-05-04T00:00:00.000,2020-08-30T00:00:00.000,2020-09-05T00:00:00.000,By Week,2020,36,2020-09-05T00:00:00.000,Texas,702,4941,135.00,588,370,0,920,
3186,2021-05-04T00:00:00.000,2020-09-06T00:00:00.000,2020-09-12T00:00:00.000,By Week,2020,37,2020-09-12T00:00:00.000,Texas,576,4651,126.00,519,307,,789,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3187,2021-05-04T00:00:00.000,2020-09-13T00:00:00.000,2020-09-19T00:00:00.000,By Week,2020,38,2020-09-19T00:00:00.000,Texas,521,4596,127.00,507,271,0,757,
3188,2021-05-04T00:00:00.000,2020-09-20T00:00:00.000,2020-09-26T00:00:00.000,By Week,2020,39,2020-09-26T00:00:00.000,Texas,513,4543,123.00,512,285,,742,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3189,2021-05-04T00:00:00.000,2020-09-27T00:00:00.000,2020-10-03T00:00:00.000,By Week,2020,40,2020-10-03T00:00:00.000,Texas,437,4588,121.00,482,246,,675,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3190,2021-05-04T00:00:00.000,2020-10-04T00:00:00.000,2020-10-10T00:00:00.000,By Week,2020,41,2020-10-10T00:00:00.000,Texas,501,4716,124.00,516,289,,730,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3191,2021-05-04T00:00:00.000,2020-10-11T00:00:00.000,2020-10-17T00:00:00.000,By Week,2020,42,2020-10-17T00:00:00.000,Texas,564,4533,118.00,520,296,,789,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3192,2021-05-04T00:00:00.000,2020-10-18T00:00:00.000,2020-10-24T00:00:00.000,By Week,2020,43,2020-10-24T00:00:00.000,Texas,692,4807,125.00,612,388,,917,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3193,2021-05-04T00:00:00.000,2020-10-25T00:00:00.000,2020-10-31T00:00:00.000,By Week,2020,44,2020-10-31T00:00:00.000,Texas,894,5160,131.00,726,487,,1140,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3194,2021-05-04T00:00:00.000,2020-11-01T00:00:00.000,2020-11-07T00:00:00.000,By Week,2020,45,2020-11-07T00:00:00.000,Texas,1014,5396,137.00,836,575,,1276,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3195,2021-05-04T00:00:00.000,2020-11-08T00:00:00.000,2020-11-14T00:00:00.000,By Week,2020,46,2020-11-14T00:00:00.000,Texas,1150,5429,137.00,871,663,,1361,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3196,2021-05-04T00:00:00.000,2020-11-15T00:00:00.000,2020-11-21T00:00:00.000,By Week,2020,47,2020-11-21T00:00:00.000,Texas,1258,5425,134.00,974,725,,1510,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3197,2021-05-04T00:00:00.000,2020-11-22T00:00:00.000,2020-11-28T00:00:00.000,By Week,2020,48,2020-11-28T00:00:00.000,Texas,1390,5585,138.00,1034,818,,1607,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3198,2021-05-04T00:00:00.000,2020-11-29T00:00:00.000,2020-12-05T00:00:00.000,By Week,2020,49,2020-12-05T00:00:00.000,Texas,1467,5623,139.00,1109,864,,1715,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3199,2021-05-04T00:00:00.000,2020-12-06T00:00:00.000,2020-12-12T00:00:00.000,By Week,2020,50,2020-12-12T00:00:00.000,Texas,1625,6045,145.00,1195,954,,1866,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3200,2021-05-04T00:00:00.000,2020-12-13T00:00:00.000,2020-12-19T00:00:00.000,By Week,2020,51,2020-12-19T00:00:00.000,Texas,1660,6173,141.00,1219,958,,1923,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3201,2021-05-04T00:00:00.000,2020-12-20T00:00:00.000,2020-12-26T00:00:00.000,By Week,2020,52,2020-12-26T00:00:00.000,Texas,1745,6121,142.00,1229,962,,2014,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3202,2021-05-04T00:00:00.000,2020-12-27T00:00:00.000,2021-01-02T00:00:00.000,By Week,2020/2021,53,2021-01-02T00:00:00.000,Texas,1996,6511,151.00,1345,1092,,2251,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3203,2021-05-04T00:00:00.000,2021-01-03T00:00:00.000,2021-01-09T00:00:00.000,By Week,2021,1,2021-01-09T00:00:00.000,Texas,2527,6944,156.00,1717,1447,,2799,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3204,2021-05-04T00:00:00.000,2021-01-10T00:00:00.000,2021-01-16T00:00:00.000,By Week,2021,2,2021-01-16T00:00:00.000,Texas,2546,7153,157.00,1760,1486,,2821,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3205,2021-05-04T00:00:00.000,2021-01-17T00:00:00.000,2021-01-23T00:00:00.000,By Week,2021,3,2021-01-23T00:00:00.000,Texas,2418,6950,158.00,1691,1417,,2693,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3206,2021-05-04T00:00:00.000,2021-01-24T00:00:00.000,2021-01-30T00:00:00.000,By Week,2021,4,2021-01-30T00:00:00.000,Texas,2263,6586,153.00,1570,1338,,2497,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3207,2021-05-04T00:00:00.000,2021-01-31T00:00:00.000,2021-02-06T00:00:00.000,By Week,2021,5,2021-02-06T00:00:00.000,Texas,1905,6192,145.00,1341,1116,,2133,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3208,2021-05-04T00:00:00.000,2021-02-07T00:00:00.000,2021-02-13T00:00:00.000,By Week,2021,6,2021-02-13T00:00:00.000,Texas,1528,5810,136.00,1146,892,,1784,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3209,2021-05-04T00:00:00.000,2021-02-14T00:00:00.000,2021-02-20T00:00:00.000,By Week,2021,7,2021-02-20T00:00:00.000,Texas,1360,6293,149.00,1067,801,0,1626,
3210,2021-05-04T00:00:00.000,2021-02-21T00:00:00.000,2021-02-27T00:00:00.000,By Week,2021,8,2021-02-27T00:00:00.000,Texas,1086,5566,134.00,911,654,,1343,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3211,2021-05-04T00:00:00.000,2021-02-28T00:00:00.000,2021-03-06T00:00:00.000,By Week,2021,9,2021-03-06T00:00:00.000,Texas,846,5084,125.00,764,510,,1104,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3212,2021-05-04T00:00:00.000,2021-03-07T00:00:00.000,2021-03-13T00:00:00.000,By Week,2021,10,2021-03-13T00:00:00.000,Texas,671,4794,114.00,612,401,,886,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3213,2021-05-04T00:00:00.000,2021-03-14T00:00:00.000,2021-03-20T00:00:00.000,By Week,2021,11,2021-03-20T00:00:00.000,Texas,543,4425,110.0,551,333,0,761,
3214,2021-05-04T00:00:00.000,2021-03-21T00:00:00.000,2021-03-27T00:00:00.000,By Week,2021,12,2021-03-27T00:00:00.000,Texas,416,4297,107.00,467,252,,634,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3215,2021-05-04T00:00:00.000,2021-03-28T00:00:00.000,2021-04-03T00:00:00.000,By Week,2021,13,2021-04-03T00:00:00.000,Texas,311,3997,103.00,377,184,,505,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3216,2021-05-04T00:00:00.000,2021-04-04T00:00:00.000,2021-04-10T00:00:00.000,By Week,2021,14,2021-04-10T00:00:00.000,Texas,265,3612,95.00,334,156,,444,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3217,2021-05-04T00:00:00.000,2021-04-11T00:00:00.000,2021-04-17T00:00:00.000,By Week,2021,15,2021-04-17T00:00:00.000,Texas,200,2657,69.00,228,118,,310,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3218,2021-05-04T00:00:00.000,2021-04-18T00:00:00.000,2021-04-24T00:00:00.000,By Week,2021,16,2021-04-24T00:00:00.000,Texas,130,1771,46.00,156,68,0,218,
3219,2021-05-04T00:00:00.000,2021-04-25T00:00:00.000,2021-05-01T00:00:00.000,By Week,2021,17,2021-05-01T00:00:00.000,Texas,16,290,8.00,22,12,0,26,
3220,2021-05-04T00:00:00.000,2019-12-29T00:00:00.000,2020-01-04T00:00:00.000,By Week,2019/2020,1,2020-01-04T00:00:00.000,Utah,0,392,94.00,25,0,,26,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3221,2021-05-04T00:00:00.000,2020-01-05T00:00:00.000,2020-01-11T00:00:00.000,By Week,2020,2,2020-01-11T00:00:00.000,Utah,0,438,110.0,26,0,,27,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3222,2021-05-04T00:00:00.000,2020-01-12T00:00:00.000,2020-01-18T00:00:00.000,By Week,2020,3,2020-01-18T00:00:00.000,Utah,0,409,109.00,19,0,,21,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3223,2021-05-04T00:00:00.000,2020-01-19T00:00:00.000,2020-01-25T00:00:00.000,By Week,2020,4,2020-01-25T00:00:00.000,Utah,0,390,98.00,30,0,10,40,
3224,2021-05-04T00:00:00.000,2020-01-26T00:00:00.000,2020-02-01T00:00:00.000,By Week,2020,5,2020-02-01T00:00:00.000,Utah,0,364,98.00,20,0,,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3225,2021-05-04T00:00:00.000,2020-02-02T00:00:00.000,2020-02-08T00:00:00.000,By Week,2020,6,2020-02-08T00:00:00.000,Utah,0,393,101.00,27,0,,30,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3226,2021-05-04T00:00:00.000,2020-02-09T00:00:00.000,2020-02-15T00:00:00.000,By Week,2020,7,2020-02-15T00:00:00.000,Utah,0,414,113.00,14,0,,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3227,2021-05-04T00:00:00.000,2020-02-16T00:00:00.000,2020-02-22T00:00:00.000,By Week,2020,8,2020-02-22T00:00:00.000,Utah,0,367,95.00,16,0,,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3228,2021-05-04T00:00:00.000,2020-02-23T00:00:00.000,2020-02-29T00:00:00.000,By Week,2020,9,2020-02-29T00:00:00.000,Utah,0,417,107.00,33,0,,36,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3229,2021-05-04T00:00:00.000,2020-03-01T00:00:00.000,2020-03-07T00:00:00.000,By Week,2020,10,2020-03-07T00:00:00.000,Utah,0,427,106.00,31,0,,34,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3230,2021-05-04T00:00:00.000,2020-03-08T00:00:00.000,2020-03-14T00:00:00.000,By Week,2020,11,2020-03-14T00:00:00.000,Utah,0,406,110.0,22,0,,27,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3231,2021-05-04T00:00:00.000,2020-03-15T00:00:00.000,2020-03-21T00:00:00.000,By Week,2020,12,2020-03-21T00:00:00.000,Utah,0,412,108.00,29,0,,36,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3232,2021-05-04T00:00:00.000,2020-03-22T00:00:00.000,2020-03-28T00:00:00.000,By Week,2020,13,2020-03-28T00:00:00.000,Utah,,395,112.00,34,0,,42,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3233,2021-05-04T00:00:00.000,2020-03-29T00:00:00.000,2020-04-04T00:00:00.000,By Week,2020,14,2020-04-04T00:00:00.000,Utah,11,409,114.00,33,,0,39,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3234,2021-05-04T00:00:00.000,2020-04-05T00:00:00.000,2020-04-11T00:00:00.000,By Week,2020,15,2020-04-11T00:00:00.000,Utah,,382,101.00,16,,,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3235,2021-05-04T00:00:00.000,2020-04-12T00:00:00.000,2020-04-18T00:00:00.000,By Week,2020,16,2020-04-18T00:00:00.000,Utah,,388,102.00,20,,0,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3236,2021-05-04T00:00:00.000,2020-04-19T00:00:00.000,2020-04-25T00:00:00.000,By Week,2020,17,2020-04-25T00:00:00.000,Utah,16,409,115.00,19,,0,31,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3237,2021-05-04T00:00:00.000,2020-04-26T00:00:00.000,2020-05-02T00:00:00.000,By Week,2020,18,2020-05-02T00:00:00.000,Utah,12,381,107.00,13,,,24,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3238,2021-05-04T00:00:00.000,2020-05-03T00:00:00.000,2020-05-09T00:00:00.000,By Week,2020,19,2020-05-09T00:00:00.000,Utah,18,372,103.00,21,11,0,28,
3239,2021-05-04T00:00:00.000,2020-05-10T00:00:00.000,2020-05-16T00:00:00.000,By Week,2020,20,2020-05-16T00:00:00.000,Utah,17,403,113.00,19,,0,31,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3240,2021-05-04T00:00:00.000,2020-05-17T00:00:00.000,2020-05-23T00:00:00.000,By Week,2020,21,2020-05-23T00:00:00.000,Utah,15,374,100,24,,0,32,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3241,2021-05-04T00:00:00.000,2020-05-24T00:00:00.000,2020-05-30T00:00:00.000,By Week,2020,22,2020-05-30T00:00:00.000,Utah,12,390,111.00,20,,0,27,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3242,2021-05-04T00:00:00.000,2020-05-31T00:00:00.000,2020-06-06T00:00:00.000,By Week,2020,23,2020-06-06T00:00:00.000,Utah,12,410,112.00,19,,0,28,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3243,2021-05-04T00:00:00.000,2020-06-07T00:00:00.000,2020-06-13T00:00:00.000,By Week,2020,24,2020-06-13T00:00:00.000,Utah,20,388,109.00,22,,0,35,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3244,2021-05-04T00:00:00.000,2020-06-14T00:00:00.000,2020-06-20T00:00:00.000,By Week,2020,25,2020-06-20T00:00:00.000,Utah,15,402,116.00,24,,0,34,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3245,2021-05-04T00:00:00.000,2020-06-21T00:00:00.000,2020-06-27T00:00:00.000,By Week,2020,26,2020-06-27T00:00:00.000,Utah,13,388,111.00,26,,0,34,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3246,2021-05-04T00:00:00.000,2020-06-28T00:00:00.000,2020-07-04T00:00:00.000,By Week,2020,27,2020-07-04T00:00:00.000,Utah,22,438,125.00,25,,0,41,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3247,2021-05-04T00:00:00.000,2020-07-05T00:00:00.000,2020-07-11T00:00:00.000,By Week,2020,28,2020-07-11T00:00:00.000,Utah,36,407,120.0,26,,0,53,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
3248,2021-05-04T00:00:00.000,2020-07-12T00:00:00.000,2020-07-18T00:00:00.000,By Week,2020,29,2020-07-18T00:00:00.000,Utah,30,435,121.00,19,,0,42,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
